"To enable the embedded uploader, install the latest Adobe Flash plugin.";"To enable the embedded uploader, install the latest Adobe Flash plugin."
"File Upload";"File Upload"
"This form is just an example fallback for the unobtrusive behaviour of FancyUpload. If this part is not changed, something must be wrong with your code.";"This form is just an example fallback for the unobtrusive behaviour of FancyUpload. If this part is not changed, something must be wrong with your code."
"Upload a Video:";"Upload a Video:"
"Click ""Add Video"" to select a video from your computer. After you have selected video, click on Post Video at the bottom to begin uploading the file. Please wait while your video is being uploaded. When your upload is finished, your video will be processed - you will be notified when it is ready to be viewed.";"Click ""Add Video"" to select a video from your computer. After you have selected video, click on Post Video at the bottom to begin uploading the file. Please wait while your video is being uploaded. When your upload is finished, your video will be processed - you will be notified when it is ready to be viewed."
"Add Video";"Add Video"
"Post Video";"Post Video"
"Review Videos";"Review Videos"
"Videos using the tag";"Videos using the tag"
"%1$s view";"%1$s view";"%1$s views"
"Nobody has posted a video with that criteria.";"Nobody has posted a video with that criteria."
"Nobody has created a video yet.";"Nobody has created a video yet."
"Be the first to %1$spost%2$s one!";"Be the first to %1$spost%2$s one!"
"Videos";"Videos"
"Checking URL...";"Checking URL..."
"We could not find a video there - please check the URL and try again. If you are sure that the URL is valid, please click %s to continue.";"We could not find a video there - please check the URL and try again. If you are sure that the URL is valid, please click %s to continue."
"Delete Product Video?";"Delete Product Video?"
"Are you sure that you want to delete the video titled %1$s"" last modified %2$s? It will not be recoverable after being deleted.""";"Are you sure that you want to delete the video titled %1$s"" last modified %2$s? It will not be recoverable after being deleted."""
"Embedding of videos has been disabled.";"Embedding of videos has been disabled."
"Embedding of videos has been disabled for this video.";"Embedding of videos has been disabled for this video."
"The video you are looking for does not exist or has not been processed yet.";"The video you are looking for does not exist or has not been processed yet."
"%s rating";"%s rating";"%s ratings"
"Posted by %1$s on %2$s";"Posted by %1$s on %2$s"
"Filed in";"Filed in"
"click to rate";"click to rate"
"Product Videos";"Product Videos"
"You may add a video to your product either by choosing from your existing videos, or by posting a new video:";"You may add a video to your product either by choosing from your existing videos, or by posting a new video:"
"Choose from your existing videos";"Choose from your existing videos"
"Search your video";"Search your video"
"Post New Video";"Post New Video"
"Upload New video";"Upload New video"
"Choose your Video";"Choose your Video"
"Enter Title";"Enter Title"
"Search and select from your videos using this auto-suggest field.";"Search and select from your videos using this auto-suggest field."
"Continue &raquo;";"Continue &raquo;"
"You have already uploaded the maximum number of videos allowed.";"You have already uploaded the maximum number of videos allowed."
"If you would like to upload a new video, please %1$s an old one first.";"If you would like to upload a new video, please %1$s an old one first."
"Delete Video?";"Delete Video?"
"Are you sure that you want to delete this video? It will not be recoverable after being deleted.";"Are you sure that you want to delete this video? It will not be recoverable after being deleted."
"Edit Product Videos";"Edit Product Videos"
"Edit and manage the videos of your product below.";"Edit and manage the videos of your product below."
"An attractive Slideshow will be displayed on your Product Profile page. Below, you can select a video to be displayed in that slideshow by using the 'Show in Slideshow' option.";"An attractive Slideshow will be displayed on your Product Profile page. Below, you can select a video to be displayed in that slideshow by using the 'Show in Slideshow' option."
"You can choose a snapshot pic for selected video by visiting the 'Photos' section of this Dashboard.";"You can choose a snapshot pic for selected video by visiting the 'Photos' section of this Dashboard."
"Add New Videos";"Add New Videos"
"You have not added any video in your product. %s to add your first video.";"You have not added any video in your product. %s to add your first video."
"There are currently no videos in this product. %s to add your first video.";"There are currently no videos in this product. %s to add your first video."
"You have added this product to the wishlists:";"You have added this product to the wishlists:"
"You have removed this product from the wishlists:";"You have removed this product from the wishlists:"
"Browse Wishlists &raquo;";"Browse Wishlists &raquo;"
"Oops! Something went wrong and you can not add this Product to your wishlist. Please try again after sometime.";"Oops! Something went wrong and you can not add this Product to your wishlist. Please try again after sometime."
"Created %s by %s";"Created %s by %s"
"Total Products: %s";"Total Products: %s"
"Nobody has created a wishlist yet. Be the first to %s one!";"Nobody has created a wishlist yet. Be the first to %s one!"
"Make Cover Photo";"Make Cover Photo"
"Are you sure that you want to make this product profile picture as Wishlist Cover Photo?";"Are you sure that you want to make this product profile picture as Wishlist Cover Photo?"
"Delete Wishlist?";"Delete Wishlist?"
"Are you sure that you want to delete this Wishlist? It will not be recoverable after being deleted.";"Are you sure that you want to delete this Wishlist? It will not be recoverable after being deleted."
"Wishlist";"Wishlist"
"Created by %s %s";"Created by %s %s"
"%s follower";"%s follower";"%s followers"
"%s product";"%s product";"%s products"
"Remove this product from this Wishlist?";"Remove this product from this Wishlist?"
"Are you sure that you want to remove this product from this Wishlist? It will not be recoverable after being deleted.";"Are you sure that you want to remove this product from this Wishlist? It will not be recoverable after being deleted."
"Remove";"Remove"
"Edit Info";"Edit Info"
"Upload Product";"Upload Product"
"Profile Picture";"Profile Picture"
"Edit Style";"Edit Style"
"New";"New"
"Upload a Photo:";"Upload a Photo:"
"Click 'Add Photos' to select one or more photos from your computer. After you have selected the photos, they will begin to upload right away. When your upload is finished, click the button below your photo to save them to your product.";"Click 'Add Photos' to select one or more photos from your computer. After you have selected the photos, they will begin to upload right away. When your upload is finished, click the button below your photo to save them to your product."
"Add Photos";"Add Photos"
"Upload has failed: ";"Upload has failed: "
"The video you tried to upload exceeds the maximum file size.";"The video you tried to upload exceeds the maximum file size."
"Add to Wishlist";"Add to Wishlist"
"Select File";"Select File"
"Attach";"Attach"
"1 Star";"1 Star"
"2 Star";"2 Star"
"3 Star";"3 Star"
"4 Star";"4 Star"
"5 Star";"5 Star"
"Thank You, %s!";"Thank You, %s!"
"Thank You!";"Thank You!"
"Your Review on %s has been successfully submitted.";"Your Review on %s has been successfully submitted."
"The site administrator will act on your review and you will receive an email correspondingly.";"The site administrator will act on your review and you will receive an email correspondingly."
"Your Review on %s has been successfully updated.";"Your Review on %s has been successfully updated."
"Go to the Product %s";"Go to the Product %s"
"* Please complete this field - it is required.";"* Please complete this field - it is required."
"* Please enter valid email address.";"* Please enter valid email address."
"* Please enter at least than 10 characters (you entered %s characters).";"* Please enter at least than 10 characters (you entered %s characters)."
"* Please be sure that you've entered the same characters you see in the image.";"* Please be sure that you've entered the same characters you see in the image."
"Go to your Review";"Go to your Review"
"Edit Thumbnail";"Edit Thumbnail"
"Apply Changes";"Apply Changes"
"Customize cart button color";"Customize cart button color"
"Select the color of the cart button. (Click on the rainbow below to choose your color.)";"Select the color of the cart button. (Click on the rainbow below to choose your color.)"
"Customize cart button hover color";"Customize cart button hover color"
"Select the hover color of the cart button. (Click on the rainbow below to choose your color.)";"Select the hover color of the cart button. (Click on the rainbow below to choose your color.)"
"Commission Line Color";"Commission Line Color"
"Select the color of the lines which are used to represent Commission in the graphs. (Click on the rainbow below to choose your color.)";"Select the color of the lines which are used to represent Commission in the graphs. (Click on the rainbow below to choose your color.)"
"Featured Label Color";"Featured Label Color"
"Select the color of the ""FEATURED"" labels. (Click on the rainbow below to choose your color.)";"Select the color of the ""FEATURED"" labels. (Click on the rainbow below to choose your color.)"
"Background Color";"Background Color"
"Select the background color of the graphs showing store statistics. (Click on the rainbow below to choose your color.)";"Select the background color of the graphs showing Showroom statistics. (Click on the rainbow below to choose your color.)"
"Gross Amount Line Color";"Gross Amount Line Color"
"Select the color of the lines which are used to represent Gross Amount in the graphs. (Click on the rainbow below to choose your color.)";"Select the color of the lines which are used to represent Gross Amount in the graphs. (Click on the rainbow below to choose your color.)"
"Net Amount Line Color";"Net Amount Line Color"
"Select the color of the lines which are used to represent Net Amount in the graphs. (Click on the rainbow below to choose your color.)";"Select the color of the lines which are used to represent Net Amount in the graphs. (Click on the rainbow below to choose your color.)"
"Shipping Price Line Color";"Shipping Price Line Color"
"Select the color of the lines which are used to represent Shipping Price in the graphs. (Click on the rainbow below to choose your color.)";"Select the color of the lines which are used to represent Shipping Price in the graphs. (Click on the rainbow below to choose your color.)"
"Sponsored Label Color";"Sponsored Label Color"
"Select the color of the SPONSORED"" labels. (Click on the rainbow below to choose your color.)""";"Select the color of the SPONSORED"" labels. (Click on the rainbow below to choose your color.)"""
"Tax Line Color";"Tax Line Color"
"Select the color of the lines which are used to represent Tax in the graphs. (Click on the rainbow below to choose your color.)";"Select the color of the lines which are used to represent Tax in the graphs. (Click on the rainbow below to choose your color.)"
"Total Transactions Line Color";"Total Transactions Line Color"
"Select the color of the lines which are used to represent Total Transactions in the graphs. (Click on the rainbow below to choose your color.)";"Select the color of the lines which are used to represent Total Transactions in the graphs. (Click on the rainbow below to choose your color.)"
"Comment on this review";"Comment on this review"
"<b>Comment on this review</b>";"<b>Comment on this review</b>"
"Read comment (%s)";"Read comment (%s)";"Read comments (%s)"
"Read comment";"Read comment"
"Report Review";"Report Review"
"Delete Review";"Delete Review"
"Shipping Range (In %s)";"Shipping Range (In %s)"
"Subcategory";"Subcategory"
"2 Stars";"2 Stars"
"3 Stars";"3 Stars"
"4 Stars";"4 Stars"
"5 Stars";"5 Stars"
"Unable to find identifiers in text:";"Unable to find identifiers in text:"
"could not find target element";"could not find target element"
"cannot toggle, no event or element";"cannot toggle, no event or element"
"unable to find option_id";"unable to find option_id"
"Are you sure you want to delete this option?";"Are you sure you want to delete this option?"
"Are you sure you want to delete the current profile type?";"Are you sure you want to delete the current profile type?"
"unable to find option_id for field";"unable to find option_id for field"
"Are you sure you want to delete this field?";"Are you sure you want to delete this field?"
"Qty";"Qty"
"There are no product available for grouping.";"There are no product available for grouping."
"%s : Sample Files";"%s : Sample Files"
"There are no sample files available for download.";"There are no sample files available for download."
"There are no main files available for download.";"There are no main files available for download."
"Currently, there are no sample files available for download.";"Currently, there are no sample files available for download."
"Currently, there are no files available for download.";"Currently, there are no files available for download."
"Notify me when this product is in stock:";"Notify me when this product is in stock:"
"Please enter a valid Email Address";"Please enter a valid Email Address"
"Notify Me";"Notify Me"
"Free";"Free"
"In Stock.";"In Stock."
"%s Item";"%s Item";"%s Items"
"Out of Stock";"Out of Stock"
"Quick View";"Quick View"
"User Ratings: %s";"User Ratings: %s"
"Editor Rating: %s";"Editor Rating: %s"
"Overall Rating: %s";"Overall Rating: %s"
"1 Editor Review";"1 Editor Review"
"1 Editor Review and %s User Review";"1 Editor Review and %s User Review";"1 Editor Review and %s User Reviews"
"%s User Review";"%s User Reviews"
"Price Range";"Price Range"
"Dismiss";"Dismiss"
"You have not configured or enabled the payment gateways for this store yet. Please %s to configure and enable the payment gateways.";"You have not configured or enabled the payment gateways for this Showroom yet. Please %s to configure and enable the payment gateways."
"Sponsored";"Sponsored"
"Featured";"Featured"
"STORE_NAVIGATION_NAME";"Showrooms"
"More +";"More +"
"There is no product in your shopping cart for delete.";"There is no product in your shopping cart for delete."
"Delete product from shopping cart?";"Delete product from shopping cart?"
"Are you sure that you want to delete this product from your shopping cart? Product will not be recoverable after being deleted.";"Are you sure that you want to delete this product from your shopping cart? Product will not be recoverable after being deleted."
"Delete product’s from shopping cart?";"Delete product’s from shopping cart?"
"Are you sure that you want to clear your shopping cart? Product’s will not be recoverable after being deleted.";"Are you sure that you want to clear your shopping cart? Product’s will not be recoverable after being deleted."
"Site administrator has already deleted this payment request.";"Site administrator has already deleted this payment request."
"Site administrator has completed this payment request. So you can't delete this payment request.";"Site administrator has completed this payment request. So you can't delete this payment request."
"Site administrator is responding your request. So you can't delete this payment request.";"Site administrator is responding your request. So you can't delete this payment request."
"Cancel Payment Request";"Cancel Payment Request"
"Are you sure that you want to cancel this payment request? This payment request will not be recoverable after being canceled.";"Are you sure that you want to cancel this payment request? This payment request will not be recoverable after being canceled."
"Site administrator has already canceled this payment request.";"Site administrator has already canceled this payment request."
"Site administrator has completed this payment request. So you can't canceled this payment request.";"Site administrator has completed this payment request. So you can't canceled this payment request."
"Site administrator is responding your request. So you can't canceled this payment request.";"Site administrator is responding your request. So you can't canceled this payment request."
"Download Products";"Download Products"
"Here you can download your downloadable products.";"Here you can download your downloadable products."
"Order Id";"Order Id"
"Downloads";"Downloads"
"Remaining Downloads";"Remaining Downloads"
"Not Available";"Not Available"
"There are no downloadable product purchased yet.";"There are no downloadable product purchased yet."
"Here, you can download your downloadable products by using the ""download"" link.";"Here, you can download your downloadable products by using the ""download"" link."
"Site administrator has completed this payment request. So you can't edit this payment request.";"Site administrator has completed this payment request. So you can't edit this payment request."
"Site administrator has deleted this payment request. So you can't edit this payment request.";"Site administrator has deleted this payment request. So you can't edit this payment request."
"Site administrator is responding your request. So you can't change your request.";"Site administrator is responding your request. So you can't change your request."
"Store owner has not enabled any paymnet gateway. So you can\'t proceed for payment request. Please contact to store owner.";"Showroom owner has not enabled any paymnet gateway. So you can\'t proceed for payment request. Please contact to Showroom owner."
"You have not enabled any paymnet gateway. Please first enable the payment gateway, then proceed for payment request. %s to enable the payment gateway.";"You have not enabled any paymnet gateway. Please first enable the payment gateway, then proceed for payment request. %s to enable the payment gateway."
"Enable Product?";"Enable Product?"
"Are you sure that you want to make this product enable?";"Are you sure that you want to make this product enable?"
"Enable";"Enable"
"Make Product Featured ?";"Make Product Featured ?"
"Are you sure that you want to make this Store Product featured?";"Are you sure that you want to make this Showroom Product featured?"
"Make Featured";"Make Featured"
"Make Product Un-featured ?";"Make Product Un-featured ?"
"Are you sure that you want to make this Store Product un-featured ?";"Are you sure that you want to make this Showroom Product un-featured ?"
"Make Un-featured";"Make Un-featured"
"Remove from cart";"Remove from cart"
"Store: <b>%s</b>";"Showroom: <b>%s</b>"
"Qty: <b>%s</b>";"Qty: <b>%s</b>"
"Price: <b class=sitestoreproduct_price_sale"">%s</b>""";"Price: <b class=siteShowroomproduct_price_sale"">%s</b>"""
"Subtotal: <b>%s</b>";"Subtotal: <b>%s</b>"
"Total: %s";"Total: %s"
"Make Product Highlighted ?";"Make Product Highlighted ?"
"Are you sure that you want to make this Store Product highlighted?";"Are you sure that you want to make this Showroom Product highlighted?"
"Make Highlighted";"Make Highlighted"
"Make Product Un-highlighted ?";"Make Product Un-highlighted ?"
"Are you sure that you want to make this Store Product un-highlighted ?";"Are you sure that you want to make this Showroom Product un-highlighted ?"
"Make Un-highlighted";"Make Un-highlighted"
"Create Product";"Create Product"
"%s product found.";"%s product found.";"%s products found."
"SPONSORED";"SPONSORED"
"Editor Rating";"Editor Rating"
"Based on %s review";"Based on %s review";"Based on %s reviews"
"Created On: %s";"Created On: %s"
"%s buyer intrested.";"%s buyer intrested.";"%s buyers intrested."
"End On: %s";"End On: %s"
"Make Sponsored";"Make Sponsored"
"Make Un-sponsored";"Make Un-sponsored"
"Publish Product";"Publish Product"
"Enable Product";"Enable Product"
"My Orders";"My Orders"
"Order Id (#)";"Order Id (#)"
"Order Date : ex (2000-12-25)";"Order Date : ex (2000-12-25)"
"Billing Name";"Billing Name"
"Shipping Name";"Shipping Name"
"Delivery Time (In Days)";"Delivery Time (In Days)"
"%s order(s) found.";"%s order(s) found."
"Order Date";"Order Date"
"Payment";"Payment"
"view";"view"
"reorder";"reorder"
"shipment";"shipment"
"print invoice";"print invoice"
"make payment";"make payment"
"There are no orders found.";"There are no orders found."
"There are no orders found yet.";"There are no orders found yet."
"Store owner has not enabled any paymnet gateway. So you can't proceed for payment request. Please contact to store owner.";"Showroom owner has not enabled any paymnet gateway. So you can't proceed for payment request. Please contact to Showroom owner."
"Sorry, you are not allowed to apply payment request because you do not have such amount for apply payment request. You have (<strong>%s</strong>) amount, which are less from the threshold amount (<strong>%s</strong>)";"Sorry, you are not allowed to apply payment request because you do not have such amount for apply payment request. You have (<strong>%s</strong>) amount, which are less from the threshold amount (<strong>%s</strong>)"
"Payment to me";"Payment to me"
"Manage your store payment requests here, you may apply to site administraor for payment request, you will not be able to apply to site administrator for admin-tax and admin-commission. After getting the threshold amount, you will be able to apply for payment request.";"Manage your Showroom payment requests here, you may apply to site administraor for payment request, you will not be able to apply to site administrator for admin-tax and admin-commission. After getting the threshold amount, you will be able to apply for payment request."
"Threshold Amount: %s";"Threshold Amount: %s"
"Amount to be Requested";"Amount to be Requested"
"Total Amount";"Total Amount"
"Remaining Amount";"Remaining Amount"
"Requested Amount";"Requested Amount"
"Request for Payment";"Request for Payment"
"Request Date : ex (2000-12-25)";"Request Date : ex (2000-12-25)"
"Response Date : ex (2000-12-25)";"Response Date : ex (2000-12-25)"
"Request Amount";"Request Amount"
"Response Amount";"Response Amount"
"%s request(s) found.";"%s request(s) found."
"Request Id";"Request Id"
"Requested Date";"Requested Date"
"Requested Messages";"Requested Messages"
"Response Date";"Response Date"
"Response Messages";"Response Messages"
"Requested";"Requested"
"<i><font color=red"">Deleted</font></i>""";"<i><font color=red"">Deleted</font></i>"""
"<i><font color=green"">Completed</font></i>""";"<i><font color=green"">Completed</font></i>"""
"details";"details"
"There are no payment request for payment.";"There are no payment request for payment."
"Balance Amount [A = B+C]";"Balance Amount [A = B+C]"
"New Sales [B]";"New Sales [B]"
"(Pending to be requested)";"(Pending to be requested)"
"(Since last payment request)";"(Since last payment request)"
"Remaining Amount [C]";"Remaining Amount [C]"
"Pending Requested Amount";"Pending Requested Amount"
"Store owner has not enabled any payment gateway. So you can't proceed for payment request. Please contact to store owner.";"Showroom owner has not enabled any payment gateway. So you can't proceed for payment request. Please contact to Showroom owner."
"You have not configured or enabled the payment gateways for your store. Please first configure and enable payment gateways to request for payment. Please %s to go to Manage Gateways.";"You have not configured or enabled the payment gateways for your Showroom. Please first configure and enable payment gateways to request for payment. Please %s to go to Manage Gateways."
"Sorry, you are not allowed to send request for this amount as the requested amount is less than the threshold amount. Please request for an amount greater than or equal to the threshold amount.";"Sorry, you are not allowed to send request for this amount as the requested amount is less than the threshold amount. Please request for an amount greater than or equal to the threshold amount."
"Make Product Sponsored ?";"Make Product Sponsored ?"
"Are you sure that you want to make this Store Product sponsored?";"Are you sure that you want to make this Showroom Product sponsored?"
"Make Product Un-sponsored ?";"Make Product Un-sponsored ?"
"Are you sure that you want to make this Store Product un-sponsored ?";"Are you sure that you want to make this Showroom Product un-sponsored ?"
"Transactions";"Transactions"
"Browse through the transactions made by site administrator to make payments to you for approved the payment request. The search box below will search through the transaction date, response amount and state. You can also use the filters below to filter the transactions.";"Browse through the transactions made by site administrator to make payments to you for approved the payment request. The search box below will search through the transaction date, response amount and state. You can also use the filters below to filter the transactions."
"Transaction Date : ex (2000-12-25)";"Transaction Date : ex (2000-12-25)"
"State";"State"
"%s record(s) found.";"%s record(s) found."
"Gateway";"Gateway"
"Type";"Type"
"Date";"Date"
"There are no transaction available yet.";"There are no transaction available yet."
"Owner Name";"Owner Name"
"Requested Message";"Requested Message"
"Response Message";"Response Message"
"Payment Status";"Payment Status"
"Transaction Detail";"Transaction Detail"
"Transaction Id";"Transaction Id"
"Payment Gateway";"Payment Gateway"
"Unknown Gateway";"Unknown Gateway"
"Payment Type";"Payment Type"
"Payment State";"Payment State"
"Payment Amount";"Payment Amount"
"Gateway Transaction Id";"Gateway Transaction Id"
"My Downloadable Products";"My Downloadable Products"
"My Stores";"My Showrooms"
"Stores I Admin";"Showrooms I Admin"
"Stores I Like";"Showrooms I Like"
"My Address";"My Address"
"Open a new Store";"Open a new Showroom"
"Get your products discovered by our community and make more sales. Create your own online store and start selling today!";"Get your products discovered by our community and make more sales. Create your own online Showroom and start selling today!"
"Back to Manage Shipping Methods";"Back to Manage Shipping Methods"
"There are no locations enabled by site administrator.";"There are no locations enabled by site administrator."
"Order Weight Between (In %s)";"Order Weight Between (In %s)"
"Products Quantity Between";"Products Quantity Between"
"Order Cost Between (In %s)";"Order Cost Between (In %s)"
"Address Book";"Address Book"
"Your shopping cart is empty. Please %s for continue shopping.";"Your shopping cart is empty. Please %s for continue shopping."
"There is no payment gateway enable by the site administrator. So you can't process for checkout process. Please contact to site administrator";"There is no payment gateway enable by the site administrator. So you can't process for checkout process. Please contact to site administrator"
"No Country is enable by site admin. So you can't complete checkout process.";"No Country is enable by site admin. So you can't complete checkout process."
"Login Member";"Login Member"
"Billing / Shipping Address";"Billing / Shipping Address"
"Shipping Methods";"Shipping Methods"
"Payment Information";"Payment Information"
"Order Review";"Order Review"
"Not allowed to create products because maximum number of products already created. You have <b>%s</b> products created in this store and package allowed you <b>%s</b> product's creation.";"Not allowed to create products because maximum number of products already created. You have <b>%s</b> products created in this Showroom and package allowed you <b>%s</b> product's creation."
"There are no location configured by site administrator for the shipment.";"There are no location configured by site administrator for the shipment."
"There are no shipping methods configured for this store yet. Please %1sclick here%2s to configure the shipping methods.";"There are no shipping methods configured for this Showroom yet. Please %1sclick here%2s to configure the shipping methods."
"There are no products created by you or have less amount of products that's why you are not able to create this type of product, please create some simple product type of products.";"There are no products created by you or have less amount of products that's why you are not able to create this type of product, please create some simple product type of products."
"2. Create New Product";"2. Create New Product"
"<p>Compose your new product below, then click 'Submit' to publish the product.</p>";"<p>Compose your new product below, then click 'Submit' to publish the product.</p>"
"You do not have created products in this store that's why you will not be permitted for creating %s products.";"You do not have created products in this Showroom that's why you will not be permitted for creating %s products."
"There are no product type available for creating products.";"There are no product type available for creating products."
"Select a product type that best matches the your product’s profile. This selection of product type will allow you to access the appropriate set of features required to sell your product on this site. (Note: You can not change the type of your product later.)";"Select a product type that best matches the your product’s profile. This selection of product type will allow you to access the appropriate set of features required to sell your product on this site. (Note: You can not change the type of your product later.)"
"Create a Product";"Create a Product"
"Check Availability";"Check Availability"
"Oops! Sorry it looks like something went wrong and you can not post a new product right now. Please try again after sometime.";"Oops! Sorry it looks like something went wrong and you can not post a new product right now. Please try again after sometime."
"Only one brand can be associate with one product. You are not allowed to use comma.";"Only one brand can be associate with one product. You are not allowed to use comma."
"Delete shipment?";"Delete shipment?"
"Are you sure that you want to delete this shipment? Shipment will not be recoverable after being deleted.";"Are you sure that you want to delete this shipment? Shipment will not be recoverable after being deleted."
"Delete Shipping Method?";"Delete Shipping Method?"
"Are you sure that you want to delete this shipping method? It will not be recoverable after being deleted.";"Are you sure that you want to delete this shipping method? It will not be recoverable after being deleted."
"Delete Product?";"Delete Product?"
"Are you sure that you want to delete the Product with the title ""%1$s"" last modified %2$s? It will not be recoverable after being deleted. Buyer and seller both will not be able to view this product in to the placed orders.";"Are you sure that you want to delete the Product with the title ""%1$s"" last modified %2$s? It will not be recoverable after being deleted. Buyer and seller both will not be able to view this product in to the placed orders."
"Shipment Detail";"Shipment Detail"
"Shipment Id %s";"Shipment Id %s"
"Order Id #%s";"Order Id #%s"
"Shipment Date";"Shipment Date"
"Shipping Details";"Shipping Details"
"Add Shipping Details";"Add Shipping Details"
"Order Shipping Details";"Order Shipping Details"
"Products Quantity in Order";"Products Quantity in Order"
"People Who Like This %sing";"People Who Like This %sing"
"Friends Who Like This %sing";"Friends Who Like This %sing"
"Friends";"Friends"
"Product has been deleted by seller that's why you will not be able to make payment for this order";"Product has been deleted by seller that's why you will not be able to make payment for this order"
"The products you have purchased in this order is now out of stock. So you can\'t make payment for this order.";"The products you have purchased in this order is now out of stock. So you can\'t make payment for this order."
"There is no payment gateway enable by the site administrator. So you can\'t make payment. Please contact to site administrator";"There is no payment gateway enable by the site administrator. So you can\'t make payment. Please contact to site administrator"
"Select Payment Gateway";"Select Payment Gateway"
"Please select the payment gateway for complete the payment of this order.";"Please select the payment gateway for complete the payment of this order."
"You will be redirect to the %s site for payment.";"You will be redirect to the %s site for payment."
"Enter payment information to make payment for this order below:";"Enter payment information to make payment for this order below:";""
"Enter Payment Information";"Enter Payment Information"
"Manage Orders";"Manage Orders"
"Below you can manage all the orders placed from your Store. Entering criteria into the filter fields will help you find specific order entries. Leaving the filter fields blank will show all the order entries on your store. You can view a particular order by clicking on its order id. Here, you can also see details, view order, enter shipment details, print packing slip or print invoice by using appropriate links below. You can also cancel any order.";"Below you can manage all the orders placed from your Showroom. Entering criteria into the filter fields will help you find specific order entries. Leaving the filter fields blank will show all the order entries on your Showroom. You can view a particular order by clicking on its order id. Here, you can also see details, view order, enter shipment details, print packing slip or print invoice by using appropriate links below. You can also cancel any order."
"Buyer Name";"Buyer Name"
"Buyer";"Buyer"
"Guest";"Guest"
"Open Status Form";"Open Status Form"
"Notify and Email to Buyer";"Notify and Email to Buyer"
"Change";"Change"
"print packing slip";"print packing slip"
"There are no orders placed in this store yet.";"There are no orders placed in this Showroom yet."
"Close Status Form";"Close Status Form"
"You have already created the maximum number of products allowed. If you would like to create a new product, please delete an old one first.";"You have already created the maximum number of products allowed. If you would like to create a new product, please delete an old one first."
"Add Videos";"Add Videos"
"Close Product";"Close Product"
"Open Product";"Open Product"
"Delete Product";"Delete Product"
"created by";"created by"
"Expired";"Expired"
"Expiry On: %s";"Expiry On: %s"
"Ending On: %s";"Ending On: %s"
"(You can edit the end date to make the product live again.)";"(You can edit the end date to make the product live again.)"
"Not approved";"Not approved"
"You do not have any product that match your search criteria.";"You do not have any product that match your search criteria."
"You do not have any %s.";"You do not have any %s."
"Closed";"Closed"
"Cancel this Order?";"Cancel this Order?"
"Are you sure you want to cancel this order? (If you cancel this order, then buyer will not be able to make payment (if payment is pending) and you will not be able to complete this order.)";"Are you sure you want to cancel this order? (If you cancel this order, then buyer will not be able to make payment (if payment is pending) and you will not be able to complete this order.)"
"Order not available or you don't have permission to view this order detail.";"Order not available or you don't have permission to view this order detail."
"Name: %s";"Name: %s"
"Product(s)";"Product(s)"
"Product Deleted";"Product Deleted"
"Products Purchased";"Products Purchased"
"Order not available or you are not permitted to view shipment of this order.";"Order not available or you are not permitted to view shipment of this order."
"Back to Manage Orders";"Back to Manage Orders"
"View";"View"
"Shipment";"Shipment"
"Print Invoice";"Print Invoice"
"Print Packing Slip";"Print Packing Slip"
"Reorder";"Reorder"
"deleted";"deleted"
"There are no shipments available yet.";"There are no shipments available yet."
"Order not available for view or you are not permitted to view the order.";"Order not available for view or you are not permitted to view the order."
" [ Total: %s ]";" [ Total: %s ]"
"Order Information";"Order Information"
"Commission Type";"Commission Type"
"Commission Rate";"Commission Rate"
"Store Tax Amount";"Showroom Tax Amount"
"Admin Tax Amount";"Admin Tax Amount"
"Tax Amount";"Tax Amount"
"Shipping Amount";"Shipping Amount"
"User Type";"User Type"
"NOT LOGGED IN";"NOT LOGGED IN"
"LOGGED IN";"LOGGED IN"
"IP Address";"IP Address"
"Shipping Information";"Shipping Information"
"SKU";"SKU"
"Shipping cost";"Shipping cost"
"Grand Total";"Grand Total"
"Order Details";"Order Details"
"Order Summary";"Order Summary"
"Order Id: #%s";"Order Id: #%s"
"Site Member";"Site Member"
"You don't have permission to print the invoice of this order.";"You don't have permission to print the invoice of this order."
"Buyer Note: ";"Buyer Note: "
"Name & Billing Address";"Name & Billing Address"
"Name & Shipping Address";"Name & Shipping Address"
"Order Id:";"Order Id:"
"You don't have permission to print the packing slip of this order.";"You don't have permission to print the packing slip of this order."
"Packing slip for order #%s";"Packing slip for order #%s"
"This product has been closed by the owner.";"This product has been closed by the owner."
"Take Print";"Take Print"
"Product Information";"Product Information"
"Comments :";"Comments :"
"Views :";"Views :"
"Likes :";"Likes :"
"Reviews :";"Reviews :"
"Category :";"Category :"
"Tag :";"Tag :"
"Profile Information";"Profile Information"
